userId,movieId,rating
27039,260,4.5
27039,293,4.0
27039,296,4.5
27039,318,5.0
27039,356,5.0
27039,364,4.0
27039,367,4.0
27039,380,4.0
27039,441,4.5
27039,457,4.0
27039,480,5.0
27039,500,3.0
27039,502,1.5
27039,527,3.5
27039,551,4.0
27039,588,4.0
27039,589,4.5
27039,592,4.0
27039,593,5.0
27039,596,3.5
27039,610,3.5
27039,648,4.0
27039,736,3.5
27039,780,4.0
27039,858,3.5
27039,924,3.5
27039,968,5.0
27039,1036,4.0
27039,1073,3.5
27039,1089,4.5
27039,1196,4.0
27039,1197,4.5
27039,1198,5.0
27039,1201,3.5
27039,1206,5.0
27039,1207,2.0
27039,1210,4.0
27039,1213,5.0
27039,1214,3.5
27039,1215,4.5
27039,1222,4.5
27039,1240,4.0
27039,1241,3.0
27039,1246,3.0
27039,1261,4.5
27039,1270,5.0
27039,1288,3.5
27039,1291,4.5
27039,1327,4.0
27039,1370,4.0
27039,1517,4.0
27039,1580,3.5
27039,1721,3.5
27039,1722,4.0
27039,1732,4.5
27039,1884,3.5
27039,1917,3.5
27039,1923,4.0
27039,1954,3.5
27039,1961,3.5
27039,2000,3.5
27039,2001,3.5
27039,2011,4.5
27039,2012,4.5
27039,2018,3.5
27039,2028,4.0
27039,2105,4.0
27039,2115,4.5
27039,2174,3.5
27039,2294,3.5
27039,2296,4.5
27039,2329,4.5
27039,2355,4.0
27039,2402,4.5
27039,2501,4.0
27039,2502,4.5
27039,2571,4.5
27039,2628,4.0
27039,2683,4.5
27039,2700,4.5
27039,2716,4.5
27039,2762,4.5
27039,2772,4.5
27039,2918,4.0
27039,2959,4.5
27039,2985,3.5
27039,3033,3.5
27039,3114,4.0
27039,3253,4.0
27039,3327,3.5
27039,3362,4.0
27039,3409,4.0
27039,3527,4.0
27039,3617,4.5
27039,3623,3.5
27039,3703,4.0
27039,3752,4.0
27039,3785,4.5
27039,3793,4.0
27039,3868,4.0
27039,3869,4.0
27039,4011,4.5
27039,4022,4.0
27039,4027,4.0
27039,4069,4.0
27039,4085,3.5
27039,4105,4.0
27039,4247,4.0
27039,4262,4.0
27039,4367,4.0
27039,4369,4.0
27039,4388,4.0
27039,4446,4.0
27039,4816,4.5
27039,4878,4.5
27039,4886,4.0
27039,4896,3.5
27039,4963,3.5
27039,4993,4.5
27039,5010,4.0
27039,5047,4.5
27039,5110,5.0
27039,5219,4.5
27039,5349,4.5
27039,5378,4.0
27039,5418,4.0
27039,5445,4.5
27039,5459,3.5
27039,5673,3.5
27039,5785,5.0
27039,5952,4.0
27039,5989,4.5
27039,6058,4.5
27039,6188,4.0
27039,6333,3.5
27039,6365,4.5
27039,6373,3.0
27039,6377,4.0
27039,6383,4.5
27039,6502,5.0
27039,6537,4.0
27039,6539,4.5
27039,6564,4.0
27039,6731,4.0
27039,6874,4.0
27039,6888,5.0
27039,6934,3.5
27039,6957,3.5
27039,7153,4.0
27039,7360,4.5
27039,7373,4.5
27039,7387,5.0
27039,7438,4.0
27039,8225,4.0
27039,8360,4.0
27039,8361,3.5
27039,8376,4.0
27039,8464,3.5
27039,8528,4.5
27039,8636,4.0
27039,8641,4.5
27039,8644,4.0
27039,8807,4.5
27039,8861,4.5
27039,8874,4.5
27039,8917,4.5
27039,8961,4.0
27039,27660,3.5
27039,27904,3.5
27039,31878,4.5
27039,32587,4.0
27039,33493,3.5
27039,33679,3.5
27039,33794,3.5
27039,33834,4.5
27039,35836,4.0
27039,37380,3.5
27039,37384,4.0
27039,37386,3.5
27039,37729,4.0
27039,37830,4.5
27039,41569,4.5
27039,42718,5.0
27039,43679,4.0
27039,44191,4.0
27039,44195,4.0
27039,44972,3.0
27039,45081,4.0
27039,45517,4.5
27039,45722,4.0
27039,45728,4.0
27039,46335,4.5
27039,46578,3.5
27039,46970,4.5
27039,46976,4.0
27039,47200,4.5
27039,47610,4.0
27039,47640,4.5
27039,48322,5.0
27039,48385,4.5
27039,48516,4.0
27039,48774,4.5
27039,48780,4.5
27039,48982,4.5
27039,49272,4.0
27039,50872,4.5
27039,51063,4.5
27039,51255,4.0
27039,51662,4.0
27039,52245,4.0
27039,52281,4.5
27039,52462,5.0
27039,52722,3.5
27039,52973,4.0
27039,53000,4.5
27039,53125,4.0
27039,53996,4.5
27039,54259,4.5
27039,54272,4.0
27039,54286,4.0
27039,54503,3.5
27039,54995,4.0
27039,54997,4.5
27039,55232,4.5
27039,55257,1.5
27039,55765,4.0
27039,55820,4.5
27039,56156,4.5
27039,56174,4.0
27039,56367,0.5
27039,56782,4.0
27039,57274,4.5
27039,57536,5.0
27039,57640,4.5
27039,57669,3.5
27039,58156,4.0
27039,58315,3.0
27039,58332,4.5
27039,58559,4.5
27039,59315,4.5
27039,59615,4.0
27039,60069,4.5
27039,60684,4.5
27039,60756,4.5
27039,61024,4.5
27039,61132,4.5
27039,61465,3.5
27039,62394,4.0
27039,63072,3.5
27039,63082,4.0
27039,63131,5.0
27039,63479,5.0
27039,63992,0.5
27039,64614,4.0
27039,64839,4.5
27039,66097,4.5
27039,66198,4.0
27039,66509,4.0
27039,66808,3.0
27039,67073,3.0
27039,67087,4.5
27039,67197,4.0
27039,67252,3.5
27039,67408,4.5
27039,67665,4.0
27039,67695,4.0
27039,67734,4.0
27039,67867,4.0
27039,67923,4.5
27039,68073,5.0
27039,68157,4.5
27039,68205,4.5
27039,68319,4.0
27039,68358,4.5
27039,68659,4.0
27039,68791,4.0
27039,68954,5.0
27039,69122,4.5
27039,69275,4.0
27039,69278,4.0
27039,69306,3.5
27039,69526,4.5
27039,69784,4.5
27039,69844,3.5
27039,70286,5.0
27039,70336,4.5
27039,70565,4.5
27039,70862,4.0
27039,71057,4.5
27039,71156,4.0
27039,71211,4.0
27039,71252,4.0
27039,71379,3.0
27039,71520,4.0
27039,71530,4.5
27039,71535,4.5
27039,71668,3.5
27039,71838,4.0
27039,72011,4.5
27039,72226,5.0
27039,72378,4.5
27039,72737,4.5
27039,72762,4.0
27039,72998,5.0
27039,73017,4.5
27039,73266,3.0
27039,73268,4.0
27039,73929,3.5
27039,74458,5.0
27039,74530,4.0
27039,74582,4.5
27039,75425,4.5
27039,75985,4.0
27039,76093,5.0
27039,76175,4.5
27039,76251,4.0
27039,76293,4.0
27039,77364,4.0
27039,77561,4.5
27039,77667,4.5
27039,78105,4.5
27039,78209,4.5
27039,78469,4.5
27039,78499,5.0
27039,79091,3.5
27039,79132,5.0
27039,79134,4.0
27039,79139,4.0
27039,79185,4.5
27039,79293,4.5
27039,79428,4.0
27039,79695,4.5
27039,79702,4.5
27039,80363,4.5
27039,80463,5.0
27039,80615,3.5
27039,81156,5.0
27039,81537,4.0
27039,81562,4.0
27039,81564,4.5
27039,82461,4.5
27039,82744,4.0
27039,83349,4.5
27039,85020,4.5
27039,87192,4.5
27039,88129,4.0
28441,13,5.0
28441,48,4.0
28441,239,2.5
28441,313,4.5
28441,380,5.0
28441,500,3.5
28441,588,4.0
28441,594,4.0
28441,595,5.0
28441,616,4.5
28441,709,5.0
28441,783,4.5
28441,1022,5.0
28441,1033,5.0
28441,1527,5.0
28441,1566,3.5
28441,1688,5.0
28441,1881,5.0
28441,1907,5.0
28441,2006,5.0
28441,2018,3.5
28441,2080,5.0
28441,2081,5.0
28441,2085,4.0
28441,2087,3.5
28441,2096,4.5
28441,2291,5.0
28441,2355,3.5
28441,2424,4.0
28441,2485,4.0
28441,2572,3.5
28441,2640,3.5
28441,2641,4.5
28441,3034,4.5
28441,3615,4.0
28441,3785,2.5
28441,4016,4.5
28441,4025,4.5
28441,4141,3.5
28441,4306,5.0
28441,4366,5.0
28441,4896,4.0
28441,5066,5.0
28441,5128,4.5
28441,5151,2.0
28441,5159,3.5
28441,5349,5.0
28441,5389,5.0
28441,5419,2.5
28441,5444,3.5
28441,5618,5.0
28441,6093,5.0
28441,6157,3.5
28441,6377,5.0
28441,6534,2.0
28441,6593,4.5
28441,6624,3.0
28441,6889,5.0
28441,6902,4.0
28441,7161,4.0
28441,7316,3.5
28441,7317,3.0
28441,7369,2.5
28441,7451,4.0
28441,7541,2.0
28441,8360,4.5
28441,8372,5.0
28441,8636,5.0
28441,8642,3.5
28441,8643,4.5
28441,8907,4.0
28441,8911,3.5
28441,8961,4.5
28441,31223,4.5
28441,32031,3.5
28441,32289,4.0
28441,32296,4.0
28441,33615,4.0
28441,33794,4.5
28441,33815,3.5
28441,34150,4.5
28441,35836,2.5
28441,40339,3.0
28441,41566,4.5
28441,42009,4.0
28441,42734,4.0
28441,42761,3.5
28441,43419,3.5
28441,43836,2.5
28441,44022,5.0
28441,44193,5.0
28441,44225,4.0
28441,45431,4.0
28441,45517,5.0
28441,46337,4.0
28441,46530,4.0
28441,47382,5.0
28441,47516,4.0
28441,48414,4.0
28441,48982,4.0
28441,49649,4.0
28441,50149,4.0
28441,50601,4.0
28441,50872,5.0
28441,50954,4.5
28441,52279,3.0
28441,52285,4.0
28441,52722,4.0
28441,52973,3.0
28441,52975,2.0
28441,53002,2.5
28441,53121,4.0
28441,53464,4.0
28441,54004,3.5
28441,54259,5.0
28441,54290,3.0
28441,54734,4.5
28441,54780,3.5
28441,55768,3.5
28441,56176,4.0
28441,56945,3.5
28441,56949,3.5
28441,57426,3.5
28441,58107,5.0
28441,58299,4.0
28441,58347,5.0
28441,59501,4.0
28441,60040,4.0
28441,63540,3.5
28441,63859,2.0
28441,64249,4.0
28441,65088,4.0
28441,65435,3.5
28441,67408,3.5
28441,69644,5.0
28441,70697,3.0
28441,71520,3.5
28441,72692,3.0
28441,72737,4.5
28441,73017,5.0
28441,73042,3.5
28441,73319,4.5
28441,76093,5.0
28441,78637,4.0
28441,79091,4.5
28441,82169,4.0
28441,83132,5.0
28441,86892,5.0
28441,87232,4.0
28441,87483,3.5
28441,87876,3.5
28441,89745,4.5
28441,91542,5.0
28441,92751,5.0
28441,93552,4.5
28441,94015,3.5
28441,94070,4.0
28441,94677,3.5
28441,94780,4.5
28441,95105,4.0
28441,95167,4.5
28441,95510,5.0
28441,95543,4.5
28441,95858,4.5
28441,96197,5.0
28441,98243,5.0
28441,98809,3.5
28441,99530,4.5
28441,100244,2.0
28441,103339,4.0
28441,104074,3.0
28441,105340,5.0
28441,108945,3.5
28441,109420,4.0
28441,109487,5.0
28441,109781,4.0
28441,109853,4.5
28441,110553,4.5
28441,111759,5.0
28441,111921,4.0
28441,113345,2.0
28441,115381,3.5
28441,115617,5.0
28441,118496,2.5
28441,118512,3.5
28441,118997,4.0
28441,119782,2.0
28441,122886,4.0
28441,122900,4.0
28441,122904,5.0
28441,122920,3.5
28441,123093,4.0
28441,125545,4.0
28441,125916,2.0
28441,126921,3.5
28441,128181,2.5
28441,128968,3.5
28441,129428,4.0
28441,130073,4.5
28441,131080,5.0
28441,131248,4.0
28441,131258,4.0
28441,131444,5.0
28441,131446,4.5
28441,132480,5.0
28441,133123,4.0
28441,133125,3.5
28441,133127,4.0
28441,133139,4.5
28441,133143,4.0
28441,133145,3.0
28441,133147,4.0
28441,133155,4.0
28441,133161,4.0
28441,133163,4.0
28441,133165,4.0
28441,133167,4.5
28441,133169,4.5
28441,133173,3.5
28441,133545,3.0
28441,135953,3.5
28441,137857,4.0
28441,139747,3.0
28441,140807,5.0
28441,140809,5.0
28441,140811,5.0
28441,144274,4.5
28441,144302,4.0
28441,144374,4.5
28441,144580,5.0
28441,145218,4.5
28441,149354,1.5
28441,149500,5.0
28441,149508,5.0
28441,150352,4.0
28441,166046,4.5
28441,166048,4.0
28441,166050,4.5
28441,166052,4.0
28441,166068,3.0
28441,166074,4.0
28441,166076,2.0
28441,166147,1.5
28441,166161,3.0
28441,166163,4.0
28441,166165,3.5
28441,166167,4.5
28441,166169,4.0
32689,1,3.0
32689,17,3.0
32689,25,3.0
32689,29,4.0
32689,30,3.0
32689,32,4.0
32689,34,4.0
32689,36,4.0
32689,39,3.0
32689,45,3.0
32689,50,4.0
32689,58,5.0
32689,80,5.0
32689,111,5.0
32689,150,3.0
32689,154,2.0
32689,161,3.0
32689,162,4.0
32689,213,5.0
32689,232,5.0
32689,235,2.0
32689,246,5.0
32689,247,2.0
32689,260,4.0
32689,263,4.0
32689,265,3.0
32689,290,4.0
32689,296,4.0
32689,300,2.0
32689,306,4.0
32689,318,4.0
32689,326,4.0
32689,334,4.0
32689,348,2.0
32689,357,3.0
32689,373,4.0
32689,446,4.0
32689,448,4.0
32689,457,4.0
32689,495,2.0
32689,508,4.0
32689,527,5.0
32689,535,4.0
32689,541,4.0
32689,546,0.5
32689,549,4.0
32689,562,5.0
32689,573,4.0
32689,589,4.0
32689,592,2.0
32689,593,5.0
32689,608,4.0
32689,649,4.5
32689,720,4.0
32689,722,3.0
32689,728,3.0
32689,750,5.0
32689,759,5.0
32689,778,4.0
32689,800,4.0
32689,858,4.0
32689,866,4.0
32689,899,4.0
32689,903,4.0
32689,904,4.0
32689,908,4.0
32689,910,4.0
32689,912,5.0
32689,913,5.0
32689,916,5.0
32689,919,5.0
32689,920,3.0
32689,923,5.0
32689,924,5.0
32689,930,4.0
32689,953,5.0
32689,994,3.0
32689,1036,3.0
32689,1041,4.0
32689,1077,5.0
32689,1079,2.0
32689,1080,4.0
32689,1089,4.0
32689,1090,3.0
32689,1091,1.0
32689,1094,5.0
32689,1096,4.0
32689,1097,4.0
32689,1103,4.0
32689,1104,5.0
32689,1111,5.0
32689,1124,2.0
32689,1127,3.0
32689,1136,4.0
32689,1150,5.0
32689,1172,4.0
32689,1173,2.0
32689,1179,4.0
32689,1185,5.0
32689,1188,4.0
32689,1189,5.0
32689,1193,4.0
32689,1196,3.0
32689,1198,3.0
32689,1199,5.0
32689,1200,3.0
32689,1203,5.0
32689,1206,4.0
32689,1208,5.0
32689,1210,2.0
32689,1211,5.0
32689,1212,5.0
32689,1213,4.0
32689,1214,4.0
32689,1217,3.0
32689,1219,5.0
32689,1220,2.0
32689,1221,4.0
32689,1222,5.0
32689,1225,3.0
32689,1228,5.0
32689,1230,4.0
32689,1231,2.0
32689,1235,4.0
32689,1237,5.0
32689,1240,3.0
32689,1242,3.0
32689,1244,4.0
32689,1246,3.0
32689,1247,4.0
32689,1248,4.0
32689,1249,4.0
32689,1250,4.0
32689,1251,5.0
32689,1252,5.0
32689,1253,4.0
32689,1254,5.0
32689,1258,4.0
32689,1259,3.0
32689,1263,3.0
32689,1264,4.0
32689,1265,4.0
32689,1270,3.0
32689,1273,4.0
32689,1276,5.0
32689,1278,4.0
32689,1280,4.0
32689,1283,4.0
32689,1285,4.0
32689,1288,5.0
32689,1291,3.0
32689,1293,2.0
32689,1295,4.0
32689,1296,2.0
32689,1299,3.0
32689,1300,5.0
32689,1305,4.0
32689,1307,5.0
32689,1321,3.0
32689,1333,4.0
32689,1354,4.0
32689,1358,3.0
32689,1373,3.0
32689,1374,4.0
32689,1376,2.0
32689,1381,0.5
32689,1389,0.5
32689,1392,5.0
32689,1394,3.0
32689,1419,3.0
32689,1449,3.0
32689,1537,5.0
32689,1554,2.0
32689,1587,1.0
32689,1594,3.0
32689,1617,4.0
32689,1633,4.0
32689,1635,4.0
32689,1641,4.0
32689,1649,5.0
32689,1663,2.0
32689,1673,4.0
32689,1674,4.0
32689,1694,3.0
32689,1699,3.0
32689,1704,3.0
32689,1719,5.0
32689,1734,2.0
32689,1784,3.0
32689,1834,4.0
32689,1900,5.0
32689,1912,3.0
32689,1921,4.0
32689,1923,2.5
32689,1929,5.0
32689,1945,5.0
32689,1947,4.0
32689,1952,5.0
32689,1954,3.0
32689,1960,4.0
32689,1961,4.0
32689,1962,3.0
32689,1963,4.0
32689,1965,4.0
32689,1966,4.0
32689,1974,1.0
32689,1975,1.0
32689,1991,1.0
32689,2003,1.0
32689,2010,5.0
32689,2011,4.0
32689,2019,5.0
32689,2020,3.0
32689,2021,3.0
32689,2022,5.0
32689,2028,5.0
32689,2068,4.0
32689,2070,4.0
32689,2076,5.0
32689,2100,4.0
32689,2111,1.0
32689,2134,1.0
32689,2146,1.0
32689,2147,2.0
32689,2150,3.0
32689,2241,1.0
32689,2248,3.0
32689,2286,1.0
32689,2289,5.0
32689,2300,5.0
32689,2301,4.0
32689,2303,5.0
32689,2312,3.0
32689,2324,3.0
32689,2348,2.0
32689,2349,4.0
32689,2357,5.0
32689,2366,3.0
32689,2369,3.0
32689,2376,2.0
32689,2378,1.0
32689,2384,4.0
32689,2391,4.0
32689,2395,4.0
32689,2396,3.0
32689,2402,1.0
32689,2407,2.0
32689,2408,1.0
32689,2410,1.0
32689,2411,1.0
32689,2421,1.0
32689,2439,4.0
32689,2455,3.0
32689,2456,1.0
32689,2463,2.0
32689,2471,1.0
32689,2503,5.0
32689,2512,5.0
32689,2513,1.0
32689,2571,4.0
32689,2575,4.0
32689,2580,4.0
32689,2599,5.0
32689,2612,5.0
32689,2624,5.0
32689,2641,2.0
32689,2648,4.0
32689,2664,4.0
32689,2692,4.0
32689,2716,2.0
32689,2717,1.0
32689,2725,4.0
32689,2728,5.0
32689,2739,2.0
32689,2745,3.0
32689,2746,2.0
32689,2750,2.0
32689,2751,1.0
32689,2762,4.0
32689,2791,4.0
32689,2794,1.0
32689,2802,2.0
32689,2852,3.0
32689,2858,4.0
32689,2859,4.0
32689,2863,4.0
32689,2872,4.0
32689,2915,4.0
32689,2917,4.0
32689,2919,5.0
32689,2938,4.0
32689,2973,4.0
32689,2985,2.0
32689,2986,0.5
32689,2987,1.0
32689,2989,2.0
32689,2997,4.0
32689,3016,2.0
32689,3017,1.0
32689,3039,2.0
32689,3067,4.0
32689,3068,3.0
32689,3070,3.0
32689,3072,3.0
32689,3083,4.0
32689,3089,5.0
32689,3094,2.0
32689,3095,4.0
32689,3097,4.0
32689,3101,4.0
32689,3108,4.0
32689,3111,5.0
32689,3134,5.0
32689,3168,4.0
32689,3182,5.0
32689,3201,4.0
32689,3224,5.0
32689,3262,4.0
32689,3289,5.0
32689,3334,5.0
32689,3342,3.0
32689,3359,4.0
32689,3361,2.0
32689,3362,4.0
32689,3388,1.0
32689,3418,3.0
32689,3421,3.0
32689,3422,3.0
32689,3424,2.0
32689,3449,3.0
32689,3471,4.0
32689,3504,4.0
32689,3505,4.0
32689,3521,5.0
32689,3524,1.0
32689,3543,4.0
32689,3547,4.0
32689,3552,2.0
32689,3671,4.0
32689,3683,4.0
32689,3703,4.0
32689,3735,4.0
32689,3751,4.0
32689,3819,5.0
32689,3983,5.0
32689,3996,4.0
32689,4019,3.0
32689,4033,3.0
32689,4034,5.0
32689,4326,4.0
32689,4494,0.5
32689,4612,4.0
32689,4661,3.0
32689,4748,0.5
32689,4970,4.0
32689,5060,4.0
32689,5246,0.5
32689,5649,5.0
32689,5902,5.0
32689,5945,4.0
32689,5995,4.5
32689,6107,4.0
32689,6374,0.5
32689,6380,5.0
32689,6383,0.5
32689,6440,3.0
32689,6466,3.5
32689,6482,1.0
32689,6552,5.0
32851,1,2.5
32851,2,3.5
32851,6,4.0
32851,7,2.5
32851,11,3.5
32851,16,2.5
32851,17,3.0
32851,22,3.5
32851,32,3.5
32851,36,4.0
32851,45,3.0
32851,47,4.0
32851,50,3.5
32851,105,4.5
32851,110,2.5
32851,111,3.5
32851,141,3.0
32851,150,3.5
32851,153,1.0
32851,165,2.0
32851,168,2.0
32851,170,2.0
32851,185,3.0
32851,215,5.0
32851,231,2.0
32851,236,3.5
32851,247,2.5
32851,253,3.5
32851,261,4.0
32851,266,2.5
32851,282,3.0
32851,292,3.0
32851,296,4.0
32851,303,3.0
32851,306,4.0
32851,307,3.5
32851,318,4.0
32851,337,3.5
32851,344,2.0
32851,353,2.5
32851,356,4.0
32851,357,3.0
32851,364,3.0
32851,367,3.0
32851,368,3.5
32851,376,2.5
32851,377,3.5
32851,380,3.0
32851,434,2.0
32851,454,3.5
32851,457,3.0
32851,475,4.0
32851,480,3.5
32851,508,4.0
32851,509,4.0
32851,527,3.5
32851,539,2.0
32851,541,4.5
32851,551,3.5
32851,555,3.0
32851,586,3.0
32851,587,2.0
32851,589,4.0
32851,590,4.5
32851,592,3.0
32851,593,4.0
32851,595,4.0
32851,597,3.5
32851,599,4.0
32851,608,4.5
32851,628,3.0
32851,648,2.5
32851,724,2.5
32851,733,3.0
32851,736,2.0
32851,750,4.0
32851,780,3.0
32851,784,2.0
32851,786,1.0
32851,800,3.5
32851,802,2.0
32851,832,1.5
32851,838,3.5
32851,849,1.0
32851,898,4.0
32851,899,2.5
32851,902,4.0
32851,903,5.0
32851,904,5.0
32851,905,3.5
32851,908,4.0
32851,910,4.5
32851,911,3.5
32851,912,3.0
32851,913,3.0
32851,916,4.0
32851,920,4.5
32851,922,4.5
32851,923,4.5
32851,924,2.5
32851,926,4.0
32851,928,4.5
32851,929,3.5
32851,931,3.0
32851,942,2.0
32851,948,3.0
32851,949,4.0
32851,950,3.5
32851,953,4.5
32851,954,3.5
32851,955,3.5
32851,969,3.0
32851,971,4.0
32851,973,4.0
32851,1036,3.5
32851,1084,3.0
32851,1088,3.0
32851,1090,4.0
32851,1092,2.5
32851,1094,3.5
32851,1097,3.0
32851,1101,2.5
32851,1104,4.5
32851,1120,4.0
32851,1127,3.5
32851,1148,4.5
32851,1175,4.0
32851,1183,3.5
32851,1193,3.5
32851,1197,4.0
32851,1198,3.0
32851,1200,3.0
32851,1203,4.5
32851,1206,4.0
32851,1208,5.0
32851,1209,4.0
32851,1211,4.0
32851,1212,4.0
32851,1213,3.5
32851,1214,2.5
32851,1219,4.0
32851,1225,4.5
32851,1227,3.5
32851,1228,3.5
32851,1230,4.5
32851,1231,3.5
32851,1234,4.0
32851,1237,4.0
32851,1240,3.0
32851,1242,4.0
32851,1244,4.0
32851,1246,4.5
32851,1247,4.0
32851,1248,4.5
32851,1250,4.0
32851,1252,4.5
32851,1254,4.0
32851,1258,2.5
32851,1259,3.5
32851,1262,4.0
32851,1263,4.0
32851,1265,4.0
32851,1269,3.5
32851,1270,3.0
32851,1275,3.0
32851,1280,4.0
32851,1281,3.5
32851,1283,2.5
32851,1285,3.0
32851,1287,4.0
32851,1291,3.5
32851,1293,4.0
32851,1307,5.0
32851,1320,3.5
32851,1333,3.5
32851,1339,2.5
32851,1343,2.0
32851,1344,2.5
32851,1345,3.0
32851,1370,3.5
32851,1377,3.0
32851,1380,3.5
32851,1387,4.0
32851,1391,2.5
32851,1393,4.0
32851,1407,3.0
32851,1408,4.0
32851,1464,4.5
32851,1485,3.0
32851,1500,3.5
32851,1513,3.5
32851,1527,3.0
32851,1552,2.0
32851,1562,0.5
32851,1569,2.0
32851,1572,2.5
32851,1573,2.0
32851,1580,3.5
32851,1584,3.0
32851,1608,0.5
32851,1610,3.0
32851,1625,4.0
32851,1639,4.0
32851,1641,3.5
32851,1644,2.5
32851,1645,1.5
32851,1653,3.5
32851,1673,3.5
32851,1682,5.0
32851,1721,3.5
32851,1729,3.5
32851,1732,4.0
32851,1748,3.0
32851,1784,4.0
32851,1876,2.5
32851,1882,2.0
32851,1917,2.5
32851,1923,2.0
32851,1927,4.5
32851,1935,2.5
32851,1938,4.0
32851,1939,3.5
32851,1940,3.5
32851,1942,4.0
32851,1945,3.5
32851,1946,4.0
32851,1960,2.5
32851,1961,4.0
32851,1962,3.5
32851,1968,2.5
32851,1994,2.5
32851,1997,4.0
32851,2003,2.0
32851,2005,3.0
32851,2012,3.0
32851,2020,2.5
32851,2028,3.0
32851,2054,2.5
32851,2066,3.5
32851,2076,3.0
32851,2080,4.0
32851,2081,2.5
32851,2100,2.0
32851,2115,2.0
32851,2132,4.5
32851,2160,3.5
32851,2174,2.5
32851,2176,3.0
32851,2183,4.0
32851,2186,2.5
32851,2202,3.0
32851,2203,4.5
32851,2206,4.0
32851,2208,4.0
32851,2248,3.0
32851,2268,3.0
32851,2288,3.5
32851,2291,3.0
32851,2294,2.5
32851,2302,4.0
32851,2303,3.0
32851,2329,4.5
32851,2336,3.5
32851,2351,4.5
32851,2366,2.5
32851,2396,3.5
32851,2424,3.5
32851,2427,4.0
32851,2455,2.0
32851,2488,4.0
32851,2511,4.5
32851,2539,2.5
32851,2571,4.0
32851,2572,2.5
32851,2581,2.0
32851,2599,2.5
32851,2605,3.0
32851,2612,3.5
32851,2617,2.5
32851,2628,2.0
32851,2671,3.0
32851,2692,3.0
32851,2699,3.0
32851,2701,2.5
32851,2706,2.5
32851,2710,2.5
32851,2712,4.0
32851,2716,3.0
32851,2724,2.0
32851,2729,4.0
32851,2731,3.5
32851,2732,3.5
32851,2762,3.5
32851,2763,3.0
32851,2797,3.0
32851,2847,4.0
32851,2858,4.5
32851,2871,4.0
32851,2890,4.0
32851,2908,4.0
32851,2916,3.0
32851,2918,3.5
32851,2925,3.0
32851,2927,4.0
32851,2932,3.5
32851,2935,4.5
32851,2936,3.5
32851,2937,4.0
32851,2952,3.5
32851,2959,4.5
32851,2966,3.0
32851,2970,3.5
32851,2987,3.5
32851,2997,3.5
32851,3000,3.5
32851,3005,3.0
32851,3030,3.5
32851,3038,4.0
32851,3039,3.5
32851,3072,4.0
32851,3075,3.5
32851,3081,3.5
32851,3082,1.0
32851,3088,3.5
32851,3093,3.5
32851,3095,3.5
32851,3101,3.0
32851,3134,4.5
32851,3147,3.0
32851,3160,4.5
32851,3198,4.0
32851,3252,3.5
32851,3311,3.5
32851,3354,3.0
32851,3362,4.5
32851,3363,3.5
32851,3365,3.5
32851,3408,4.0
32851,3462,3.5
32851,3467,5.0
32851,3471,3.5
32851,3481,4.0
32851,3504,4.0
32851,3535,4.0
32851,3543,3.5
32851,3578,3.5
32851,3683,3.5
32851,3717,3.0
32851,3730,3.0
32851,3736,4.0
32851,3739,4.0
32851,3741,3.5
32851,3751,4.0
32851,3752,2.5
32851,3755,2.5
32851,3793,2.0
32851,3801,3.5
32851,3814,4.0
32851,3826,1.5
32851,3897,3.5
32851,3948,2.5
32851,3949,2.5
32851,3966,2.0
32851,3967,3.5
32851,3977,2.5
32851,3994,2.5
32851,3996,3.0
32851,4014,4.0
32851,4018,3.0
32851,4022,4.0
32851,4027,4.0
32851,4034,4.0
32851,4144,3.5
32851,4194,4.0
32851,4226,3.5
32851,4235,3.5
32851,4246,3.5
32851,4298,4.5
32851,4306,3.5
32851,4308,4.0
32851,4310,2.0
32851,4326,4.0
32851,4330,4.5
32851,4367,2.0
32851,4404,5.0
32851,4405,4.0
32851,4406,4.0
32851,4419,3.5
32851,4422,2.5
32851,4447,3.0
32851,4720,3.5
32851,4776,3.5
32851,4801,4.0
32851,4816,2.0
32851,4848,4.5
32851,4878,3.0
32851,4886,4.5
32851,4914,3.5
32851,4969,3.0
32851,4970,3.5
32851,4973,4.0
32851,4993,5.0
32851,4995,3.0
32851,4998,4.0
32851,4999,4.5
32851,5005,3.0
32851,5008,4.0
32851,5017,4.0
32851,5022,4.0
32851,5064,3.0
32851,5114,4.5
32851,5177,4.0
32851,5225,3.0
32851,5291,4.0
32851,5299,4.0
32851,5333,4.0
32851,5349,2.5
32851,5377,3.5
32851,5418,4.0
32851,5445,4.0
32851,5464,3.5
32851,5502,2.5
32851,5560,4.5
32851,5603,3.5
32851,5618,3.5
32851,5669,4.0
32851,5673,3.5
32851,5679,3.5
32851,5825,4.0
32851,5902,3.0
32851,5903,3.0
32851,5952,5.0
32851,5954,4.0
32851,5989,4.0
32851,5995,5.0
32851,6001,2.5
32851,6023,4.0
32851,6031,3.5
32851,6035,3.0
32851,6218,3.0
32851,6273,3.5
32851,6365,2.5
32851,6377,4.0
32851,6429,3.0
32851,6537,2.0
32851,6539,4.0
32851,6611,3.0
32851,6639,4.5
32851,6650,3.5
32851,6711,5.0
32851,6777,4.0
32851,6783,4.0
32851,6787,4.0
32851,6863,2.5
32851,6870,3.5
32851,6874,3.0
32851,6920,4.0
32851,6934,2.0
32851,6942,3.0
